2025/03/23 10:31:16,26.0
2025/03/23 10:31:17,26.0
2025/03/23 10:31:18,26.0
2025/03/23 10:31:18,26.0
2025/03/23 10:31:19,26.0
2025/03/23 10:31:19,26.0
2025/03/23 10:31:20,26.0
2025/03/23 10:31:21,26.0
2025/03/23 10:31:22,26.0
2025/03/23 10:31:22,26.0
2025/03/23 10:31:23,26.0
2025/03/23 10:31:23,26.0
2025/03/23 10:31:24,26.0
2025/03/23 10:31:24,26.0
2025/03/23 10:31:26,26.0
2025/03/23 10:31:26,26.0
2025/03/23 10:31:27,26.0
2025/03/23 10:31:27,26.0
2025/03/23 10:31:28,26.0
2025/03/23 10:31:28,26.0
2025/03/23 10:31:30,26.0
2025/03/23 10:31:30,26.0
2025/03/23 10:31:31,26.0
2025/03/23 10:31:31,26.0
2025/03/23 10:31:32,26.0
2025/03/23 10:31:33,26.0
2025/03/23 10:31:35,26.0
2025/03/23 10:31:36,26.0
2025/03/23 10:31:37,26.0
2025/03/23 10:31:38,26.0
2025/03/23 10:31:39,26.0
2025/03/23 10:31:41,26.0
2025/03/23 10:33:08,26.0
2025/03/23 10:33:09,26.0
2025/03/23 10:33:10,26.0
2025/03/23 10:33:10,26.0
2025/03/23 10:33:11,26.0
2025/03/23 10:33:12,26.0
2025/03/23 10:33:12,26.0
2025/03/23 10:33:13,26.0
2025/03/23 10:33:14,26.0
2025/03/23 10:33:14,26.0
2025/03/23 10:33:15,26.0
2025/03/23 10:33:15,26.0
2025/03/23 10:33:16,26.0
2025/03/23 10:33:17,26.0
2025/03/23 10:33:17,26.0
2025/03/23 10:33:18,26.0
2025/03/23 10:33:19,26.0
2025/03/23 10:33:19,26.0
2025/03/23 10:33:20,26.0
2025/03/23 10:33:21,26.0
2025/03/23 10:33:21,26.0
2025/03/23 10:33:22,26.0
2025/03/23 10:33:23,26.0
2025/03/23 10:33:23,26.0
2025/03/23 10:33:24,26.0
2025/03/23 10:33:25,26.0
2025/03/23 10:33:25,26.0
2025/03/23 10:33:26,26.0
2025/03/23 10:33:27,26.0
2025/03/23 10:33:27,26.0
2025/03/23 10:33:28,26.0
2025/03/23 10:33:28,26.0
2025/03/23 10:33:29,26.0
2025/03/23 10:33:30,26.0
2025/03/23 10:33:31,26.0
2025/03/23 10:33:31,26.0
2025/03/23 10:33:32,26.0
2025/03/23 10:33:32,26.0
2025/03/23 10:33:33,26.0
2025/03/23 10:33:34,26.0
2025/03/23 10:33:34,26.0
2025/03/23 10:33:35,26.0
2025/03/23 10:33:36,26.0
2025/03/23 10:33:36,26.0
2025/03/23 10:33:37,26.0
2025/03/23 10:33:38,26.0
2025/03/23 10:33:38,26.0
2025/03/23 10:33:39,26.0
2025/03/23 10:33:40,26.0
2025/03/23 10:33:40,26.0
2025/03/23 10:33:41,26.0
2025/03/23 10:33:41,26.0
2025/03/23 10:33:42,26.0
2025/03/23 10:33:43,26.0
2025/03/23 10:33:44,26.0
2025/03/23 10:33:44,26.0
2025/03/23 10:33:45,26.0
2025/03/23 10:33:45,26.0
2025/03/23 10:33:46,26.0
2025/03/23 10:33:47,26.0
2025/03/23 10:33:48,26.0
2025/03/23 10:33:48,26.0
2025/03/23 10:33:49,26.0
2025/03/23 10:33:49,26.0
2025/03/23 10:33:50,26.0
2025/03/23 10:33:51,26.0
2025/03/23 10:33:52,26.0
2025/03/23 10:33:52,26.0
2025/03/23 10:33:53,26.0
2025/03/23 10:33:53,26.0
2025/03/23 10:33:54,26.0
2025/03/23 10:33:54,26.0
2025/03/23 10:33:55,26.0
2025/03/23 10:33:56,26.0
2025/03/23 10:33:57,26.0
2025/03/23 10:33:57,26.0
2025/03/23 10:33:58,26.0
2025/03/23 10:33:58,26.0
2025/03/23 10:33:59,26.0
2025/03/23 10:34:00,26.0
2025/03/23 10:34:01,26.0
2025/03/23 10:34:01,26.0
2025/03/23 10:34:02,26.0
2025/03/23 10:34:02,26.0
2025/03/23 10:34:03,26.0
2025/03/23 10:34:04,26.0
2025/03/23 10:34:05,26.0
2025/03/23 10:34:05,26.0
2025/03/23 10:34:06,26.0
2025/03/23 10:34:06,26.0
2025/03/23 10:34:07,26.0
2025/03/23 10:34:07,26.0
2025/03/23 10:34:09,26.0
2025/03/23 10:34:09,26.0
2025/03/23 10:34:10,26.0
2025/03/23 10:34:10,26.0
2025/03/23 10:34:11,26.0
2025/03/23 10:34:11,26.0
2025/03/23 10:34:12,26.0
2025/03/23 10:34:13,26.0
2025/03/23 10:34:14,26.0
2025/03/23 10:34:14,26.0
2025/03/23 10:34:15,26.0
2025/03/23 10:34:15,26.0
2025/03/23 10:34:16,26.0
2025/03/23 10:34:17,26.0
2025/03/23 10:34:18,26.0
2025/03/23 10:34:18,26.0
2025/03/23 10:34:19,26.0
2025/03/23 10:34:19,26.0
2025/03/23 10:34:20,26.0
2025/03/23 10:34:20,26.0
2025/03/23 10:34:22,26.0
2025/03/23 10:34:22,26.0
2025/03/23 10:34:24,26.0
2025/03/23 10:34:24,26.0
2025/03/23 10:34:25,26.0
2025/03/23 10:34:25,26.0
2025/03/23 10:34:26,26.0
2025/03/23 10:34:27,26.0
2025/03/23 10:34:28,26.0
2025/03/23 10:34:28,26.0
2025/03/23 10:34:29,26.0
2025/03/23 10:34:29,26.0
2025/03/23 10:34:30,26.0
2025/03/23 10:34:31,26.0
2025/03/23 10:34:32,26.0
2025/03/23 10:34:32,26.0
2025/03/23 10:34:33,26.0
2025/03/23 10:34:33,26.0
2025/03/23 10:34:36,26.0
2025/03/23 10:34:36,26.0
2025/03/23 10:34:37,26.0
2025/03/23 10:34:37,26.0
2025/03/23 10:34:38,6.0
2025/03/23 10:34:39,26.0
2025/03/23 10:34:40,26.0
2025/03/23 10:34:41,26.0
2025/03/23 10:34:41,26.0
2025/03/23 10:34:42,26.0
2025/03/23 10:34:42,26.0
2025/03/23 10:34:43,26.0
2025/03/23 10:34:47,26.0
2025/03/23 10:34:47,26.0
2025/03/23 10:34:48,26.0
2025/03/23 10:34:48,26.0
2025/03/23 10:34:49,26.0
2025/03/23 10:34:50,26.0
2025/03/23 10:34:51,26.0
2025/03/23 10:34:51,26.0
2025/03/23 10:34:52,26.0
2025/03/23 10:34:52,26.0
2025/03/23 10:34:53,26.0
2025/03/23 10:34:53,26.0
2025/03/23 10:34:55,26.0
2025/03/23 10:34:55,26.0
2025/03/23 10:34:56,26.0
2025/03/23 10:34:56,26.0
2025/03/23 10:34:57,26.0
2025/03/23 10:34:57,26.0
2025/03/23 10:34:59,26.0
2025/03/23 10:34:59,26.0
2025/03/23 10:35:00,26.0
2025/03/23 10:35:00,26.0
2025/03/23 10:35:01,26.0
2025/03/23 10:35:01,26.0
2025/03/23 10:35:02,26.0
2025/03/23 10:35:03,26.0
2025/03/23 10:35:04,26.0
2025/03/23 10:35:04,26.0
2025/03/23 10:35:05,26.0
2025/03/23 10:35:05,26.0
2025/03/23 10:35:06,26.0
2025/03/23 10:35:06,26.0
2025/03/23 10:35:08,26.0
2025/03/23 10:35:09,26.0
2025/03/23 10:35:10,26.0
2025/03/23 10:35:11,26.0
2025/03/23 10:35:12,26.0
2025/03/23 10:35:13,26.0
2025/03/23 10:35:15,26.0
2025/03/23 10:35:16,26.0
2025/03/23 10:35:17,26.0
2025/03/23 10:35:18,26.0
2025/03/23 10:35:19,26.0
2025/03/23 10:35:20,26.0
2025/03/23 10:35:22,26.0
2025/03/23 10:35:23,26.0
2025/03/23 10:35:24,26.0
2025/03/23 10:35:25,26.0
2025/03/23 10:35:26,26.0
2025/03/23 10:35:28,26.0
2025/03/23 10:35:29,26.0
2025/03/23 10:35:30,26.0
2025/03/23 10:35:31,26.0
2025/03/23 10:35:32,26.0
2025/03/23 10:35:33,26.0
2025/03/23 10:35:35,26.0
2025/03/23 10:35:35,26.0
2025/03/23 10:35:36,26.0
2025/03/23 10:35:36,26.0
2025/03/23 10:35:37,26.0
2025/03/23 10:35:37,26.0
2025/03/23 10:35:38,26.0
2025/03/23 10:35:39,26.0
2025/03/23 10:35:40,2.0
2025/03/23 10:35:40,26.0
2025/03/23 10:35:41,26.0
2025/03/23 10:35:41,26.0
2025/03/23 10:35:42,26.0
2025/03/23 10:35:43,26.0
2025/03/23 10:35:44,26.0
2025/03/23 10:35:44,26.0
2025/03/23 10:35:45,26.0
2025/03/23 10:35:45,26.0
2025/03/23 10:35:46,26.0
2025/03/23 10:35:47,26.0
2025/03/23 10:35:48,2.0
2025/03/23 10:35:48,26.0
2025/03/23 10:35:49,26.0
2025/03/23 10:35:49,26.0
2025/03/23 10:35:50,26.0
2025/03/23 10:35:51,2.0
2025/03/23 10:35:52,26.0
2025/03/23 10:35:53,26.0
2025/03/23 10:35:53,26.0
2025/03/23 10:35:54,26.0
2025/03/23 10:35:54,26.0
2025/03/23 10:35:55,26.0
2025/03/23 10:35:57,26.0
2025/03/23 10:35:57,26.0
2025/03/23 10:35:58,26.0
2025/03/23 10:35:58,6.0
2025/03/23 10:35:59,2.0
2025/03/23 10:35:59,26.0
2025/03/23 10:36:01,26.0
2025/03/23 10:36:01,26.0
2025/03/23 10:36:02,26.0
2025/03/23 10:36:02,26.0
2025/03/23 10:36:03,2.0
